player_id,player_name,position,TD_2018,TD_2019,TD_2020,TD_2021,TD_2022,TD_2023,TD_2024,avg_yds_after_catch_2018,avg_yds_after_catch_2019,avg_yds_after_catch_2020,avg_yds_after_catch_2021,avg_yds_after_catch_2022,avg_yds_after_catch_2023,avg_yds_after_catch_2024,avg_yds_per_carry_2018,avg_yds_per_carry_2019,avg_yds_per_carry_2020,avg_yds_per_carry_2021,avg_yds_per_carry_2022,avg_yds_per_carry_2023,avg_yds_per_carry_2024,completion_rate_2018,completion_rate_2019,completion_rate_2020,completion_rate_2021,completion_rate_2022,completion_rate_2023,completion_rate_2024,games_played_2018,games_played_2019,games_played_2020,games_played_2021,games_played_2022,games_played_2023,games_played_2024,receive_attempts_2018,receive_attempts_2019,receive_attempts_2020,receive_attempts_2021,receive_attempts_2022,receive_attempts_2023,receive_attempts_2024,rush_attempts_2018,rush_attempts_2019,rush_attempts_2020,rush_attempts_2021,rush_attempts_2022,rush_attempts_2023,rush_attempts_2024,team_2025,division,stadium_type,BYE,exp,pos_roster,avg_team_time_on_offense,strength_o_line,strength_of_schedule_calc,strength_of_qb,odd_run,odd_throw,games_played_total_career,avg_games_played_per_szn
00-0027675,E.Dickson,TE,3.0,,,,,,,6.1875,,,,,,,9.0,,,,,,,,,,,,,,10.0,,,,,,,18.0,,,,,,,1.0,,,,,,,SEA,NFC West,outdoor,7.0,8.0,TE,61.35294117647059,26.659733,0.4787644934134645,0.6563876651982379,0.4928092,0.5071908,10,10.0
00-0027681,B.LaFell,WR,2.0,,,,,,,4.416666666666667,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,16.0,,,,,,,0.0,,,,,,,LV,AFC West,indoor,,,,61.125,38.68121,,0.5111512959614225,0.37627813,0.6237219,4,4.0
00-0027685,E.Sanders,WR,6.0,3.0,5.0,5.0,,,,4.183098591549296,3.491056910569106,2.7681159420289854,1.8888888888888888,,,,13.25,,12.0,15.5,,,,1.0,1.0,,,,,,12.0,20.0,16.0,16.0,,,,98.0,52.5,94.0,76.0,,,,4.0,0.0,1.0,2.0,,,,BUF,AFC East,outdoor,7.0,11.0,WR,65.26315789473684,83.88918,0.4783064472326326,0.6977401129943503,0.3532258,0.6467742,84,21.0
00-0027688,C.McCoy,QB,3.0,0.0,1.0,3.0,1.0,,,,,,,,,,6.3,7.0,1.3333333333333333,1.681818181818182,2.571428571428572,,,0.6296296296296297,0.6666666666666666,0.6060606060606061,0.7474747474747475,0.6818181818181818,,,3.0,1.0,4.0,7.0,4.0,,,0.0,0.0,0.0,0.0,0.0,,,10.0,2.0,9.0,22.0,14.0,,,ARI,NFC West,indoor,13.0,12.0,QB,67.17647058823529,60.92949,0.5184352172241445,,0.34063047,0.6593695,19,3.8
00-0027691,A.Roberts,WR,1.0,0.0,0.0,0.0,,,,1.7,1.6666666666666667,1.25,16.0,,,,10.0,7.0,-3.0,6.333333333333333,,,,,,,,,,,8.0,5.0,3.0,5.0,,,,18.0,7.0,5.0,1.0,,,,2.0,1.0,1.0,1.5,,,,HOU,AFC South,indoor,10.0,,,59.1764705882353,51.084877,0.4926962735558619,0.6370896785109983,0.39065605,0.60934395,26,6.5
00-0027696,J.Graham,TE,2.0,3.0,9.0,3.0,,4.0,,4.745454545454545,6.533333333333333,3.8846153846153846,3.928571428571429,,0.5,,,,,,,,,,,,,,,,16.0,18.0,17.0,11.0,,5.0,,89.0,69.0,78.0,23.0,,7.0,,0.0,0.0,0.0,0.0,,0.0,,NO,NFC South,indoor,11.0,13.0,TE,64.82352941176471,67.97862,0.429164896092596,0.6081107314800435,0.40562615,0.5943739,67,13.4
00-0027793,A.Brown,WR,15.0,1.0,6.0,4.0,,,,4.663461538461538,1.75,5.150943396226415,4.523809523809524,,,,,5.0,6.666666666666667,6.0,,,,0.0,,,,,,,15.0,1.0,11.0,7.0,,,,168.0,8.0,74.0,62.0,,,,0.0,1.0,3.0,1.0,,,,TB,NFC South,outdoor,9.0,11.0,WR,66.47368421052632,85.10158,0.4811745566185846,0.6539842873176207,0.3182898,0.68171024,34,8.5
00-0027796,J.Webb,QB,0.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,0.0,,,,,,,HOU,AFC South,indoor,10.0,8.0,QB,64.29411764705883,28.896332,0.4771671826625386,,0.37968892,0.6203111,1,1.0
00-0027854,S.Bradford,QB,2.0,,,,,,,,,,,,,,3.5,,,,,,,0.625,,,,,,,3.0,,,,,,,0.0,,,,,,,2.0,,,,,,,ARI,NFC West,indoor,9.0,8.0,QB,56.0,32.12704,0.5097340471276229,,0.3716518,0.62834823,3,3.0
00-0027873,J.Gresham,TE,0.0,,,,,,,8.333333333333334,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,12.0,,,,,,,0.0,,,,,,,ARI,NFC West,indoor,9.0,8.0,TE,56.0,32.12704,0.5097340471276229,0.6304828547194959,0.3716518,0.62834823,8,8.0
00-0027874,D.Thomas,WR,2.5,1.0,,,,,,4.9855072463768115,4.722222222222222,,,,,,,,,,,,,,,,,,,,15.0,11.0,,,,,,44.5,58.0,,,,,,0.0,0.0,,,,,,NYJ,AFC East,outdoor,4.0,9.0,WR,59.0625,35.185875,0.4572610294117647,0.5876277451619917,0.38201058,0.6179894,41,20.5
00-0027891,G.Tate,WR,2.5,6.0,2.0,,,,,5.3418304668304675,5.795918367346939,2.142857142857143,,,,,3.0,16.0,,,,,,,,0.5,,,,,17.0,11.0,12.0,,,,,63.0,85.0,52.0,,,,,2.0,1.0,0.0,,,,,NYG,NFC East,outdoor,11.0,10.0,WR,59.375,39.797707,0.4859579248366013,0.615530303030303,0.3736842,0.6263158,57,19.0
00-0027902,D.Bryant,WR,,,2.0,,,,,,,5.666666666666667,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,13.0,,,,,,,0.0,,,,,BAL,AFC North,outdoor,7.0,10.0,WR,61.833333333333336,50.002163,0.4988676757252608,0.5038241239892183,0.4950584,0.5049416,6,6.0
00-0027939,C.Newton,QB,28.0,0.0,21.0,9.0,,,,,,9.0,,,,,4.831683168316832,-0.4,4.321167883211679,4.893617021276596,,,,0.6794055201698513,0.5617977528089888,0.657608695652174,0.5476190476190477,,,,14.0,2.0,15.0,7.0,,,,0.0,0.0,2.0,0.0,,,,101.0,5.0,137.0,47.0,,,,CAR,NFC South,outdoor,13.0,10.0,QB,64.6470588235294,47.072536,0.4963880288957688,,0.37852594,0.6214741,38,9.5
00-0027942,A.Green,WR,6.0,,2.0,3.0,2.0,,,3.5434782608695654,,1.8297872340425527,3.351851851851852,2.333333333333333,,,,,,,,,,,,,,,,,9.0,,16.0,17.0,13.0,,,77.0,,104.0,95.0,47.0,,,0.0,,0.0,0.0,0.0,,,ARI,NFC West,indoor,13.0,11.0,WR,67.17647058823529,60.92949,0.5184352172241445,0.6358154586031611,0.34063047,0.6593695,55,13.75
00-0027944,J.Jones,WR,8.0,6.0,3.0,1.0,3.0,3.0,,3.964601769911504,3.4545454545454546,4.529411764705882,3.675675675675676,4.225806451612903,2.0,,6.0,-1.5,,,9.0,,,,,,,,,,16.0,15.0,9.0,11.0,11.0,9.0,,170.0,157.0,68.0,55.0,54.0,22.0,,2.0,2.0,0.0,0.0,5.0,0.0,,PHI,NFC East,outdoor,10.0,12.0,WR,64.33333333333333,61.29359,0.4776942355889724,0.6550572881098717,0.40241796,0.59758204,71,11.833333333333334
00-0027948,B.Gabbert,QB,4.0,,2.0,0.0,1.0,0.0,,,,,,,,,0.0,,1.7777777777777777,-0.7777777777777778,,6.428571428571429,,0.6039603960396039,,0.5625,0.6363636363636364,0.75,0.5142857142857142,,8.0,,4.0,6.0,1.0,2.0,,0.0,,0.0,0.0,0.0,0.0,,6.0,,9.0,9.0,0.0,7.0,,KC,AFC West,outdoor,10.0,12.0,QB,62.95238095238095,82.73301,0.5123642439431914,,0.33282906,0.66717094,21,4.2
00-0027966,M.Ingram,RB,7.0,15.0,2.0,1.0,1.0,,,6.56,8.333333333333334,8.166666666666666,5.539285714285715,4.875,,,4.673076923076923,5.0,4.152777777777778,3.5095907928388748,3.758064516129033,,,,,,,,,,14.0,16.0,10.0,14.0,10.0,,,31.0,31.0,8.0,17.5,18.0,,,156.0,208.0,72.0,80.0,62.0,,,NO,NFC South,indoor,14.0,11.0,RB,59.11764705882353,55.139317,0.4955351180719965,0.6618866005593694,0.43880597,0.561194,78,15.6
00-0027973,A.Dalton,QB,21.0,20.0,14.0,8.0,18.0,2.0,7.0,,4.0,4.0,,,,,6.1875,2.28125,4.071428571428571,4.75,1.8,4.0,3.090909090909091,0.6191780821917808,0.5946969696969697,0.6486486486486487,0.6313559322033898,0.6666666666666666,0.5862068965517241,0.6625,11.0,13.0,11.0,8.0,14.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,32.0,28.0,16.0,30.0,3.0,11.0,CAR,NFC South,outdoor,11.0,13.0,QB,58.05882352941177,64.39622,0.4901164387323556,,0.36372846,0.63627154,65,9.285714285714286
00-0027981,K.Rudolph,TE,4.0,7.0,1.0,1.0,1.0,,,3.890625,4.666666666666667,5.857142857142857,5.269230769230769,1.0,,,,,,,,,,,,,,,,,16.0,17.0,12.0,15.0,5.0,,,82.0,58.0,37.0,39.0,5.0,,,0.0,0.0,0.0,0.0,0.0,,,TB,NFC South,outdoor,11.0,11.0,TE,68.22222222222223,91.18739,0.5095879677407025,0.580134890835767,0.30781758,0.6921824,65,13.0
00-0027985,L.Kendricks,TE,1.0,0.0,,,,,,5.894736842105263,2.333333333333333,,,,,,,,,,,,,,,,,,,,13.0,4.0,,,,,,25.0,7.0,,,,,,0.0,0.0,,,,,,LAC,AFC West,outdoor,12.0,8.0,TE,61.6875,67.878975,0.5137746710526316,0.6632825719120135,0.3566363,0.6433637,17,8.5
00-0027996,T.Smith,WR,2.0,,,,,,,2.823529411764706,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,31.0,,,,,,,0.0,,,,,,,CAR,NFC South,outdoor,4.0,7.0,WR,62.375,70.11246,0.4936683006535948,0.6513171412195993,0.37274548,0.6272545,8,8.0
00-0028002,R.Cobb,WR,2.0,3.0,3.0,5.0,1.0,1.0,,6.131578947368421,5.9818181818181815,4.5,4.928571428571429,5.441176470588236,4.6,,,3.6666666666666665,,1.0,,,,,0.0,0.0,,,,,9.0,15.0,10.0,12.0,13.0,9.0,,61.0,83.0,48.0,40.0,50.0,17.0,,0.0,3.0,0.0,1.0,0.0,0.0,,NYJ,AFC East,outdoor,7.0,12.0,WR,61.70588235294117,32.38125,0.4925520259703469,0.4465029012263667,0.33746424,0.6625357,68,11.333333333333334
00-0028011,S.Ridley,RB,1.0,,,,,,,4.0,,,,,,,2.7586206896551726,,,,,,,,,,,,,,9.0,,,,,,,4.0,,,,,,,29.0,,,,,,,PIT,AFC North,outdoor,7.0,7.0,RB,65.375,86.87116,0.4928459322325421,0.5848148148148148,0.30305928,0.6969407,9,9.0
00-0028042,L.Stocker,TE,2.0,0.0,0.0,0.0,,,,4.266666666666667,4.5,7.428571428571429,3.0,,,,0.0,,,,,,,,,,,,,,12.0,11.0,9.0,2.0,,,,21.0,14.0,11.0,2.0,,,,1.0,0.0,0.0,0.0,,,,MIN,NFC North,indoor,7.0,10.0,TE,63.294117647058826,74.55339,0.4963805129895095,0.6469597940186175,0.3977695,0.6022305,34,8.5
00-0028063,T.Jones,RB,0.0,0.0,0.0,,,,,,19.666666666666668,,,,,,,4.444444444444445,,,,,,,,,,,,,2.0,3.0,2.0,,,,,2.0,3.0,2.0,,,,,0.0,9.0,0.0,,,,,BUF,AFC East,outdoor,11.0,9.0,RB,62.47368421052632,76.44005,0.5351510872123549,0.6036677676851088,0.33361414,0.6663858,7,2.333333333333333
00-0028064,B.Powell,RB,1.0,0.0,,,,,,7.636363636363637,6.428571428571429,,,,,,4.2875,3.8813559322033897,,,,,,,0.0,,,,,,7.0,12.0,,,,,,18.0,12.0,,,,,,80.0,59.0,,,,,,NYJ,AFC East,outdoor,4.0,8.0,RB,59.0625,35.185875,0.4572610294117647,0.5876277451619917,0.38201058,0.6179894,19,9.5
00-0028074,A.Sherman,RB,1.0,0.0,1.0,,,,,7.0,11.5,7.0,,,,,2.0,2.25,2.6666666666666665,,,,,,,,,,,,8.0,5.0,4.0,,,,,9.0,4.0,2.0,,,,,1.0,4.0,3.0,,,,,KC,AFC West,outdoor,10.0,9.0,RB,64.78947368421052,85.05137,0.5070791012619268,0.7000616712920136,0.32493907,0.6750609,17,5.666666666666667
00-0028083,J.Rodgers,RB,1.0,,,,,,,6.315789473684211,,,,,,,3.212121212121212,,,,,,,,,,,,,,13.0,,,,,,,45.0,,,,,,,33.0,,,,,,,TB,NFC South,outdoor,5.0,7.0,RB,65.5625,65.32288,0.5088337418300654,0.656084656084656,0.30600572,0.6939943,13,13.0
00-0028087,D.Lewis,RB,2.0,1.0,3.0,,,,,8.084745762711865,7.592592592592593,4.2105263157894735,,,,,3.335483870967742,3.875,3.9655172413793114,,,,,,,,,,,,16.0,17.0,16.0,,,,,67.0,34.0,30.0,,,,,155.0,56.0,29.0,,,,,NYG,NFC East,outdoor,11.0,9.0,RB,59.375,39.797707,0.4859579248366013,0.615530303030303,0.3736842,0.6263158,49,16.333333333333332
00-0028091,J.Kerley,WR,0.0,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,,,,,,,0.0,,,,,,,BUF,AFC East,outdoor,11.0,7.0,WR,62.5625,53.941257,0.5155121259029928,0.5674639111420721,0.4035964,0.5964036,1,1.0
00-0028093,N.Paul,TE,0.0,,,,,,,3.2,,,,,,,-3.0,,,,,,,,,,,,,,5.0,,,,,,,13.0,,,,,,,1.0,,,,,,,JAX,AFC South,outdoor,9.0,7.0,TE,62.5625,41.513588,0.5401294289645683,0.6259163146629287,0.35564435,0.64435565,5,5.0
00-0028097,L.Smith,TE,3.0,1.0,2.0,1.0,,,,5.5,3.2,5.0,3.4444444444444446,,,,,,,,,,,,,,,,,,6.0,6.0,5.0,6.0,,,,11.0,6.0,6.0,11.0,,,,0.0,0.0,0.0,0.0,,,,ATL,NFC South,indoor,6.0,10.0,TE,58.70588235294117,58.808945,0.4611323579999595,0.42573051948051943,0.36773548,0.63226455,23,5.75
00-0028112,C.Clay,TE,0.0,1.0,,,,,,3.380952380952381,5.277777777777778,,,,,,,,,,,,,,,,,,,,11.0,15.0,,,,,,36.0,24.0,,,,,,0.0,0.0,,,,,,ARI,NFC West,indoor,12.0,8.0,TE,61.75,44.443806,0.515657249742002,0.5482374768089053,0.35931173,0.64068824,26,13.0
00-0028114,D.Harris,WR,0.0,0.0,,,,,,7.833333333333333,7.0,,,,,,6.0,,,,,,,,,,,,,,8.0,1.0,,,,,,6.0,1.0,,,,,,2.0,0.0,,,,,,LV,AFC West,indoor,,,,61.3125,69.91976,,0.6518518518518519,0.4240571,0.57594293,9,4.5
00-0028116,A.Robinson,WR,5.0,,,,,,,2.4705882352941178,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,35.0,,,,,,,0.0,,,,,,,MIN,NFC North,indoor,10.0,7.0,WR,62.25,61.79393,0.4912280701754386,0.7013201320132013,0.3323293,0.66767067,14,14.0
00-0028118,T.Taylor,QB,3.0,1.0,0.0,8.0,1.0,5.0,3.0,,,,,,,,7.8125,0.7,1.1666666666666667,7.947368421052632,14.0,5.184210526315789,4.333333333333333,0.4941176470588235,0.6666666666666666,0.5333333333333333,0.6066666666666667,0.75,0.6444444444444445,0.7727272727272727,4.0,4.0,1.0,6.0,2.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,6.0,19.0,5.0,38.0,3.0,NYJ,AFC East,outdoor,12.0,13.0,QB,59.64705882352941,62.289284,0.4854509399218924,,0.3382643,0.6617357,29,4.142857142857143
00-0028142,V.Green,TE,2.0,1.0,1.0,,,,,5.047619047619048,4.333333333333333,7.666666666666667,,,,,,,,,,,,,,,,,,,15.0,11.0,4.0,,,,,29.0,13.0,6.0,,,,,0.0,0.0,0.0,,,,,LAC,AFC West,outdoor,6.0,9.0,TE,69.8125,71.611534,0.4770879020467836,0.7329598506069095,0.38495973,0.6150403,30,10.0
00-0028237,C.Hogan,WR,3.0,0.0,0.0,1.0,,,,4.604651162790698,3.625,2.857142857142857,3.25,,,,,,,,,,,,,,,,,,18.0,7.0,5.0,5.0,,,,73.0,15.0,26.0,8.0,,,,0.0,0.0,0.0,0.0,,,,NO,NFC South,indoor,6.0,10.0,WR,61.1764705882353,58.540142,0.4971569639207592,0.5866549372866078,0.44134617,0.55865383,35,8.75
00-0028263,A.Holmes,WR,0.0,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,12.0,,,,,,,0.0,,,,,,,DEN,AFC West,outdoor,10.0,7.0,WR,62.9375,67.80119,0.5040244990540076,0.6228668941979523,0.37040716,0.62959284,22,22.0
00-0028411,D.Inman,WR,4.0,0.0,2.0,,,,,2.055555555555556,2.5625,2.4444444444444446,,,,,,,,,,,,,,,,,,,10.0,7.0,7.0,,,,,47.0,10.5,28.0,,,,,0.0,0.0,0.0,,,,,WAS,NFC East,outdoor,8.0,9.0,WR,65.3529411764706,51.04338,0.4621299500192234,0.6434010815181226,0.34833482,0.65166515,31,10.333333333333334
00-0028434,D.Baldwin,WR,5.0,,,,,,,2.943396226415094,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,79.0,,,,,,,0.0,,,,,,,SEA,NFC West,outdoor,7.0,7.0,WR,61.35294117647059,26.659733,0.4787644934134645,0.6563876651982379,0.4928092,0.5071908,14,14.0
00-0028497,K.Aiken,WR,0.0,,,,,,,1.8333333333333333,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,7.0,,,,,,,0.0,,,,,,,PHI,NFC East,outdoor,9.0,7.0,WR,63.22222222222222,65.25153,0.5329890971983335,0.6291633072706704,0.36115992,0.6388401,2,2.0
00-0028825,T.Pryor,WR,1.0,,,,,,,2.4285714285714284,,,,,,,-1.0,,,,,,,,,,,,,,8.0,,,,,,,15.0,,,,,,,0.5,,,,,,,BUF,AFC East,outdoor,11.0,7.0,WR,62.5625,53.941257,0.5155121259029928,0.5674639111420721,0.4035964,0.5964036,16,16.0
00-0028903,G.Celek,TE,2.0,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,8.0,,,,,,,0.0,,,,,,,SF,NFC West,outdoor,11.0,6.0,TE,62.0625,43.142384,0.486296547127623,0.613797226752958,0.39879155,0.60120845,6,6.0
00-0028986,C.Keenum,QB,20.0,12.0,0.0,3.0,0.0,1.0,,,,,,,,,3.576923076923077,1.3333333333333333,,1.8333333333333333,0.0,0.5,,0.6228668941979523,0.6477732793522267,0.5,0.6527777777777778,0.2857142857142857,0.6415094339622641,,16.0,10.0,1.0,5.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,9.0,0.0,12.0,5.0,2.0,,HOU,AFC South,indoor,7.0,11.0,QB,61.31578947368421,56.820095,0.4898520811833505,,0.38454935,0.6154506,36,6.0
00-0029000,C.Beasley,WR,3.0,6.0,5.0,1.0,0.5,,,3.333333333333333,5.084507042253521,4.34375,3.853932584269663,4.678571428571429,,,,,,,,,,0.0,,1.0,0.0,,,,18.0,16.0,18.0,18.0,6.0,,,92.0,111.0,125.0,121.0,8.0,,,0.0,0.0,0.0,0.0,0.0,,,BUF,AFC East,outdoor,7.0,10.0,WR,63.94444444444444,67.04495,0.4973808431754768,0.45690035273368607,0.34578627,0.6542137,82,16.4
00-0029091,B.Sowell,TE,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,0.0,,,,,,,CHI,NFC North,outdoor,5.0,,,62.52941176470589,66.348526,0.4291239199498169,0.6788728897715988,0.4035748,0.59642524,2,2.0
00-0029119,D.Carrier,TE,1.0,1.0,0.0,0.0,,,,2.2857142857142856,3.923076923076923,18.0,3.0,,,,,27.0,,,,,,,,,,,,,6.0,9.0,1.0,1.0,,,,12.0,19.0,1.0,2.0,,,,0.0,1.0,0.0,0.0,,,,LV,AFC West,indoor,8.0,9.0,TE,63.44444444444444,63.890923,0.5103952692187986,0.5860294117647059,0.34938705,0.65061295,17,4.25
00-0029129,R.Streater,WR,0.0,,,,,,,,,,,,,,-11.0,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,1.0,,,,,,,CLE,AFC North,outdoor,11.0,6.0,WR,63.5,62.76318,0.498953227124183,0.5659888646816751,0.367126,0.632874,1,1.0
00-0029137,A.Jeffery,WR,6.0,5.0,1.0,,,,,3.960526315789474,2.697674418604651,4.166666666666667,,,,,,2.0,,,,,,,,,,,,,15.0,9.0,7.0,,,,,109.0,73.0,13.0,,,,,0.0,1.0,0.0,,,,,PHI,NFC East,outdoor,9.0,8.0,WR,67.1875,33.699024,0.5190461601307189,0.503769215439696,0.33302325,0.66697675,31,10.333333333333334
00-0029141,A.Morris,RB,2.0,0.0,2.0,,,,,8.375,,5.666666666666667,,,,,3.855855855855856,4.0,4.327272727272727,,,,,,,,,,,,11.0,1.0,9.0,,,,,13.0,0.0,4.0,,,,,111.0,1.0,55.0,,,,,NYG,NFC East,outdoor,11.0,8.0,RB,59.375,39.797707,0.4859579248366013,0.615530303030303,0.3736842,0.6263158,21,7.0
00-0029159,J.Kearse,WR,1.0,,,,,,,3.3783783783783785,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,76.0,,,,,,,0.0,,,,,,,NYJ,AFC East,outdoor,11.0,6.0,WR,59.875,58.43902,0.5000147811317509,0.5613746157224417,0.39457202,0.605428,13,13.0
00-0029205,T.Cadet,RB,0.0,,,,,,,4.0,,,,,,,1.5454545454545454,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,11.0,,,,,,,CAR,NFC South,outdoor,4.0,6.0,RB,62.375,70.11246,0.4936683006535948,0.6513171412195993,0.37274548,0.6272545,1,1.0
00-0029239,B.Bolden,RB,3.0,4.0,,3.0,1.0,1.0,,6.333333333333333,6.555555555555555,,9.577777777777778,3.0,,,11.375,4.533333333333333,,5.136363636363637,3.882352941176471,7.75,,,,,,,,,5.0,9.0,,17.0,8.0,3.0,,3.0,11.0,,55.0,9.0,0.0,,8.0,15.0,,44.0,17.0,4.0,,LV,AFC West,indoor,13.0,11.0,RB,58.64705882352941,56.400406,0.4903226925445101,0.6064992917426199,0.39217654,0.6078235,42,8.4
00-0029263,R.Wilson,QB,37.0,36.0,44.0,27.0,19.0,29.0,20.0,-1.0,,,,2.0,,,5.571428571428571,4.956043956043956,6.471264367816092,4.255813953488372,5.036363636363636,4.2625,3.5,0.6563876651982379,0.658578856152513,0.6752136752136753,0.6475,0.6045548654244306,0.6644295302013423,0.6410958904109589,17.0,18.0,17.0,14.0,15.0,15.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,91.0,87.0,43.0,55.0,80.0,46.0,PIT,AFC North,outdoor,9.0,12.0,QB,61.66666666666666,38.71519,0.5053905187806117,,0.43963963,0.5603604,108,15.428571428571429
00-0029269,T.Benjamin,WR,1.0,0.0,,0.0,,,,6.0,3.1666666666666665,,5.0,,,,5.857142857142857,,,,,,,,,,,,,,14.0,5.0,,5.0,,,,29.0,16.0,,7.0,,,,7.0,0.0,,0.0,,,,SF,NFC West,outdoor,6.0,9.0,WR,59.8,64.19551,0.52906162464986,0.622712976890469,0.46237457,0.53762543,24,8.0
00-0029273,R.Turbin,RB,0.0,,,,,,,3.0,,,,,,,2.5,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,4.0,,,,,,,IND,AFC South,indoor,9.0,6.0,RB,64.77777777777777,91.8102,0.486355970263349,0.580975954738331,0.3464837,0.6535163,2,2.0
00-0029293,M.Jones,WR,5.0,9.0,9.0,4.0,4.0,0.0,,3.057142857142857,1.7096774193548387,2.5789473684210527,1.643835616438356,2.18,1.8,,,0.0,,,,,,,,,,,,,9.0,13.0,16.0,17.0,18.0,4.0,,62.0,91.0,115.0,120.0,90.0,10.0,,0.0,2.0,0.0,0.0,0.0,0.0,,DET,NFC North,indoor,9.0,11.0,WR,65.4,71.383415,0.4974600717479974,0.6759776536312849,0.41590214,0.58409786,77,12.833333333333334
00-0029319,J.Bellamy,WR,1.0,0.0,,,,,,3.2666666666666666,5.0,,,,,,,,,,,,,,,,,,,,14.0,2.0,,,,,,26.0,3.0,,,,,,0.0,0.0,,,,,,NYJ,AFC East,outdoor,4.0,7.0,WR,59.0625,35.185875,0.4572610294117647,0.5876277451619917,0.38201058,0.6179894,16,8.0
00-0029388,D.Thompson,WR,0.0,,,,,,,1.880952380952381,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,15.0,,,,,,,0.0,,,,,,,BUF,AFC East,outdoor,11.0,6.0,WR,62.5625,53.941257,0.5155121259029928,0.5674639111420721,0.4035964,0.5964036,24,24.0
00-0029414,O.Charles,TE,0.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,,0.0,,,,,,,CLE,AFC North,outdoor,11.0,6.0,TE,63.5,62.76318,0.498953227124183,0.5659888646816751,0.367126,0.632874,5,5.0
00-0029567,N.Foles,QB,11.0,3.0,11.0,1.0,0.0,,,7.0,,,,,,,1.3333333333333333,5.75,0.0625,2.0,4.0,,,0.6917293233082706,0.6581196581196581,0.6474358974358975,0.6857142857142857,0.5952380952380952,,,7.0,4.0,9.0,1.0,2.0,,,1.0,0.0,0.0,0.0,0.0,,,12.0,4.0,16.0,4.0,2.0,,,IND,AFC South,indoor,14.0,10.0,QB,64.70588235294117,36.989517,0.4991207835043202,,0.37363636,0.62636364,23,4.6
00-0029572,J.Wright,WR,1.0,0.0,,,,,,4.604651162790698,3.1785714285714284,,,,,,19.5,-7.0,,,,,,,,,,,,,16.0,16.0,,,,,,59.0,58.0,,,,,,2.0,1.0,,,,,,CAR,NFC South,outdoor,7.0,7.0,WR,67.0625,42.586494,0.5361492733058135,0.5732970643703393,0.33271202,0.667288,32,16.0
00-0029580,R.Matthews,WR,0.0,,,,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,4.5,,,,,,,0.0,,,,,,,NYJ,AFC East,outdoor,11.0,6.0,WR,59.875,58.43902,0.5000147811317509,0.5613746157224417,0.39457202,0.605428,10,10.0
00-0029587,R.Ellison,TE,1.0,1.0,,,,,,5.2,4.611111111111111,,,,,,,,,,,,,,,,,,,,13.0,10.0,,,,,,34.0,28.0,,,,,,0.0,0.0,,,,,,NYG,NFC East,outdoor,11.0,7.0,TE,63.1875,59.12354,0.4565206290849673,0.7459280008299616,0.32542038,0.6745796,23,11.5
00-0029604,K.Cousins,QB,31.0,29.0,36.0,34.0,34.0,18.0,18.0,6.0,,,,4.0,,,2.7954545454545454,1.878787878787879,4.875,3.9655172413793114,3.0625,1.7857142857142858,0.0,0.7013201320132013,0.6884920634920635,0.6763565891472868,0.6631016042780749,0.6671554252199413,0.6945337620578779,0.6688741721854304,16.0,17.0,16.0,16.0,18.0,8.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,44.0,33.0,32.0,29.0,32.0,14.0,23.0,ATL,NFC South,indoor,12.0,12.0,QB,63.11764705882353,67.74269,0.5062640742571539,,0.444548,0.555452,105,15.0
